time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-08-29T00:59:39.148Z,31.65448305,-104.2930004,7.082763671999999,2.5,ml,17,59,0.1200356239,0.3,tx,tx2021qwos,2021-11-06T20:28:52.040Z,"western Texas",earthquake,1.344207442,1.765575401,0.1,12,reviewed,tx,tx
2021-08-27T19:55:35.120Z,31.67270072,-104.3959624,7.442675781,2.6,ml,18,58,0.08944450693,0.2,tx,tx2021quje,2021-11-06T20:28:59.040Z,"55 km S of Whites City, New Mexico",earthquake,1.074116947,1.388372201,0.1,11,reviewed,tx,tx
2021-08-24T17:55:41.747Z,31.70282091,-104.1417965,6.645727539,2.7,ml,20,60,0.0722392915,0.2,tx,tx2021qoss,2021-11-02T14:55:00.040Z,"51 km W of Mentone, Texas",earthquake,0.9634087865,1.029290167,0.2,13,reviewed,tx,tx
2021-08-22T17:46:01.527Z,31.64475618,-104.2218877,6.362939453,2.6,ml,26,56,0.1462254528,0.3,tx,tx2021qlbj,2021-11-02T14:54:26.040Z,"54 km NW of Toyah, Texas",earthquake,1.364351647,1.615997947,0.1,13,reviewed,tx,tx
2021-08-22T03:52:22.600Z,31.67994109,-104.4132549,7.442675781,2.6,ml,20,53,0.07546529973,0.3,tx,tx2021qjzw,2021-11-02T14:54:14.040Z,"55 km S of Whites City, New Mexico",earthquake,1.128478475,1.37202524,0.1,9,reviewed,tx,tx
2021-08-22T00:34:26.283Z,31.65571217,-104.2787473,6.594311523,2.8,ml,37,58,0.1201545798,0.2,tx,tx2021qjtj,2021-11-02T14:54:10.040Z,"58 km S of Whites City, New Mexico",earthquake,0.7038340934,1.180187783,0.1,19,reviewed,tx,tx
2021-08-21T21:20:55.756Z,31.67814536,-104.4067782,6.825683594,3,ml,40,54,0.08069574309,0.3,tx,tx2021qjmz,2021-11-02T14:54:07.040Z,"55 km S of Whites City, New Mexico",earthquake,1.379056132,1.522810074,0.1,19,reviewed,tx,tx
2021-08-20T20:35:49.873Z,31.67977675,-104.4032937,7.211303711,2.5,ml,26,53,0.08384791782,0.3,tx,tx2021qhqa,2021-11-02T14:53:46.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8221801233,1.079091593,0.1,12,reviewed,tx,tx
2021-08-20T04:58:50.554Z,31.65065086,-104.2797847,7.159887695,2.8,ml,46,58,0.1250276501,0.3,tx,tx2021qglb,2021-11-02T14:53:32.040Z,"58 km S of Whites City, New Mexico",earthquake,0.8130903407999999,1.070392357,0.1,24,reviewed,tx,tx
2021-08-20T02:03:30.341Z,31.68343214,-104.4065571,6.594311523,2.9,ml,29,57,0.081676352,0.3,tx,tx2021qgfh,2021-11-02T14:53:30.040Z,"54 km S of Whites City, New Mexico",earthquake,0.9802947025,1.199554041,0.1,13,reviewed,tx,tx
2021-08-17T20:52:31.239Z,31.6742795,-104.4005523,7.262719727000001,2.7,ml,32,57,0.08562566068,0.3,tx,tx2021qcea,2021-10-29T14:46:26.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8726097966000002,1.155713615,0.1,16,reviewed,tx,tx
2021-08-16T09:25:06.619Z,32.11761475,-102.1707079,7.801066081,2.8,ml,21,49,0.01251513036,0.2,tx,tx2021pzlv,2021-10-29T14:46:20.040Z,"15 km NNW of Midland, Texas",earthquake,0.7130679502,1.012899988,0.1,13,reviewed,tx,tx
2021-08-15T14:56:21.873Z,32.07401474,-103.7116181,7.828295898,3.2,ml,14,48,0.04289503242,0.2,tx,tx2021pybe,2021-10-29T14:46:17.040Z,"37 km ESE of Malaga, New Mexico",earthquake,0.8162240091,1.014995591,0.2,6,reviewed,tx,tx
2021-08-14T08:14:28.207Z,32.11578369,-102.1535585,6.773966471,2.7,ml,20,55,0.01793577624,0.1,tx,tx2021pvsn,2021-10-29T14:46:10.040Z,"14 km NNW of Midland, Texas",earthquake,0.694214064,2.168467149,0.1,13,reviewed,tx,tx
2021-08-13T18:52:04.084Z,31.67486805,-104.4159001,7.494091797,3.4,ml,29,56,0.07262406591,0.3,tx,tx2021pusb,2021-10-29T14:46:08.040Z,"55 km S of Whites City, New Mexico",earthquake,1.104697437,1.501898711,0.1,14,reviewed,tx,tx
2021-08-10T10:06:36.991Z,31.67771045,-104.4030059,7.391259766,3,ml,30,55,0.08384152261,0.3,tx,tx2021pooe,2021-10-23T15:46:00.040Z,"55 km S of Whites City, New Mexico",earthquake,1.245356139,1.462537797,0.1,13,reviewed,tx,tx
2021-08-09T22:28:52.316Z,31.67220268,-104.4018794,7.185595703,2.9,ml,32,58,0.08438320881,0.3,tx,tx2021pnre,2021-10-23T15:45:59.040Z,"55 km S of Whites City, New Mexico",earthquake,1.732275916,1.938244277,0.1,14,reviewed,tx,tx
2021-08-08T04:17:30.052Z,31.6407565,-104.2821299,7.494091797,3.2,ml,8,151,0.1345794405,0.2,tx,tx2021pklr,2021-10-23T15:45:51.040Z,"58 km NW of Toyah, Texas",earthquake,1.776986796,3.434621609,0.1,9,reviewed,tx,tx
2021-08-08T04:17:09.036Z,31.65086712,-104.2822082,6.979931641,3.5,ml,24,58,0.1245248796,0.3,tx,tx2021pklq,2021-10-23T15:45:51.040Z,"58 km S of Whites City, New Mexico",earthquake,1.2261091740000003,1.662766359,0.2,14,reviewed,tx,tx
2021-08-07T11:17:33.761Z,31.72251889,-104.5639178,6.157275391,2.9,ml,30,85,0.05204127094,0.3,tx,tx2021pjea,2021-10-23T15:45:48.040Z,"53 km SSW of Whites City, New Mexico",earthquake,1.860071684,0.9342897057,0.2,19,reviewed,tx,tx
2021-08-05T23:36:13.970Z,31.59511638,-104.2226115,7.391259766,2.6,ml,18,57,0.1559963887,0.3,tx,tx2021pglj,2021-10-14T01:07:58.040Z,"51 km NW of Toyah, Texas",earthquake,1.104577,1.758595127,0.2,11,reviewed,tx,tx
2021-08-05T06:30:54.106Z,32.10662842,-102.1021103,9.463989258,2.7,ml,20,61,0.05956005953,0.1,tx,tx2021pfdo,2021-10-14T01:07:35.040Z,"12 km N of Midland, Texas",earthquake,0.6315596933,0.7412275761,0.2,13,reviewed,tx,tx
2021-08-05T02:33:22.451Z,31.67095917,-104.3808741,6.825683594,2.6,ml,19,69,0.1022413316,0.3,tx,tx2021pevs,2021-10-14T01:07:30.040Z,"55 km S of Whites City, New Mexico",earthquake,1.074784535,1.407078968,0.2,12,reviewed,tx,tx
2021-08-04T05:00:03.091Z,32.10662842,-102.0999667,9.806355794,2.7,ml,20,61,0.06123871884,0.1,tx,tx2021pdfb,2021-10-14T01:06:49.040Z,"12 km N of Midland, Texas",earthquake,0.6545178894,0.8733407589999999,0.2,11,reviewed,tx,tx
2021-08-02T21:49:59.673Z,31.66765593,-104.3943022,6.157275391,3.2,ml,40,61,0.09077265754,0.3,tx,tx2021pavj,2021-10-14T01:05:51.040Z,"56 km S of Whites City, New Mexico",earthquake,0.8818860178,1.196164427,0.1,22,reviewed,tx,tx
2021-08-02T19:02:45.334Z,31.61956787,-105.0003573,4.083943685,2.5,ml,15,105,0.3345707019,0.2,tx,tx2021papw,2021-10-14T01:05:46.040Z,"40 km SSE of Dell City, Texas",earthquake,2.045687536,2.784772288,0.1,9,reviewed,tx,tx
2021-08-02T04:22:53.482Z,31.60152414,-104.2707994,6.697143555000001,3,ml,20,59,0.1748300619,0.2,tx,tx2021ozmv,2021-10-14T01:05:22.040Z,"55 km NW of Toyah, Texas",earthquake,0.7596274482,1.790911779,0.1,12,reviewed,tx,tx
2021-08-01T10:09:50.394Z,31.7187506,-104.344941,6.131567383,2.8,ml,35,58,0.06668718487,0.3,tx,tx2021oyct,2021-10-14T01:04:56.040Z,"50 km S of Whites City, New Mexico",earthquake,0.8769286725999998,0.9858219023,0.2,24,reviewed,tx,tx
2021-07-31T23:20:58.817Z,31.60802572,-104.2584762,7.005639647999999,2.8,ml,27,58,0.1703381782,0.2,tx,tx2021oxhj,2021-10-14T01:04:35.040Z,"54 km NW of Toyah, Texas",earthquake,0.9869743374,1.433391751,0.2,18,reviewed,tx,tx
2021-07-31T20:30:24.969Z,31.61057225,-104.2549985,6.671435547,3.4,ml,32,70,0.1685191535,0.2,tx,tx2021oxbq,2021-10-14T01:04:30.040Z,"54 km NW of Toyah, Texas",earthquake,0.899686595,1.469901669,0.2,22,reviewed,tx,tx
2021-07-31T13:37:53.239Z,31.61162541,-104.520762,8.625244141,2.5,ml,15,75,0.05956471327,0.3,tx,tx2021owod,2021-10-14T01:04:20.040Z,"64 km SSW of Whites City, New Mexico",earthquake,2.521108074,1.643855461,0.2,10,reviewed,tx,tx
2021-07-31T13:28:33.256Z,31.60781152,-104.5390131,9.139404297,2.6,ml,20,75,0.06907749415,0.3,tx,tx2021ownv,2021-10-14T01:04:20.040Z,"64 km SSW of Whites City, New Mexico",earthquake,2.580785724,1.730451057,0.2,12,reviewed,tx,tx
2021-07-31T11:29:49.100Z,32.06480976,-103.7224147,8.39387207,2.5,ml,16,59,0.1070385724,0.1,tx,tx2021owjx,2021-10-14T01:04:17.040Z,"37 km ESE of Malaga, New Mexico",earthquake,0.7087560366,1.319175589,0.2,13,reviewed,tx,tx
2021-07-30T00:27:27.012Z,31.61087233,-104.2418208,7.211303711,2.6,ml,49,58,0.1712177424,0.3,tx,tx2021otso,2021-10-14T01:03:22.040Z,"53 km NW of Toyah, Texas",earthquake,0.9731857785,1.200470892,0.1,23,reviewed,tx,tx
2021-07-29T16:10:01.180Z,31.60157417,-104.2616554,6.131567383,2.6,ml,45,58,0.1761136047,0.3,tx,tx2021otcd,2021-10-03T05:23:28.040Z,"54 km NW of Toyah, Texas",earthquake,0.9745983632,1.153646702,0.1,22,reviewed,tx,tx
2021-07-29T15:03:54.065Z,31.59813758,-104.2597469,7.237011719,2.6,ml,52,59,0.1798073372,0.3,tx,tx2021oszy,2021-10-03T05:23:26.040Z,"54 km NW of Toyah, Texas",earthquake,1.114513334,1.299584925,0.1,31,reviewed,tx,tx
2021-07-29T07:25:47.336Z,31.61222539,-104.2466724,6.697143555000001,2.8,ml,22,58,0.168733525,0.2,tx,tx2021oskw,2021-10-03T05:23:05.040Z,"54 km NW of Toyah, Texas",earthquake,0.9539309641,1.48493325,0.2,12,reviewed,tx,tx
2021-07-29T04:21:13.576Z,31.66873271,-104.3695503,6.671435547,2.5,ml,28,69,0.1118691843,0.3,tx,tx2021oseu,2021-10-03T05:23:00.040Z,"56 km S of Whites City, New Mexico",earthquake,1.047938556,1.2859847200000003,0.2,12,reviewed,tx,tx
2021-07-29T03:22:06.344Z,31.61056646,-104.2560744,6.157275391,2.5,ml,23,70,0.1683118046,0.2,tx,tx2021oscu,2021-10-03T05:22:59.040Z,"54 km NW of Toyah, Texas",earthquake,1.129238787,1.69093744,0.2,15,reviewed,tx,tx
2021-07-29T00:38:42.128Z,31.60503412,-104.2592607,6.362939453,2.6,ml,23,59,0.1731260503,0.3,tx,tx2021orxk,2021-10-03T05:22:57.040Z,"54 km NW of Toyah, Texas",earthquake,1.047186059,1.590594536,0.2,11,reviewed,tx,tx
2021-07-29T00:08:04.303Z,31.60595909,-104.2581918,6.877099609,3.3,ml,22,58,0.1724122413,0.3,tx,tx2021orwk,2021-10-03T05:22:56.040Z,"54 km NW of Toyah, Texas",earthquake,1.191266881,1.742380563,0.2,11,reviewed,tx,tx
2021-07-29T00:03:34.533Z,31.56710571,-104.1710621,6.954223633,2.5,ml,17,56,0.1049626222,0.2,tx,tx2021orwg,2021-10-03T05:22:56.040Z,"45 km NW of Toyah, Texas",earthquake,0.8555890246,1.312302543,0.2,7,reviewed,tx,tx
2021-07-28T23:50:22.249Z,32.07033609,-103.7132339,8.702368164,2.7,ml,13,58,0.09900366581,0.1,tx,tx2021orvv,2021-10-03T05:22:55.040Z,"37 km ESE of Malaga, New Mexico",earthquake,0.7331618409,1.233560874,0.2,6,reviewed,tx,tx
2021-07-28T15:28:04.029Z,31.60871654,-104.2582124,6.260107422,4.3,ml,45,58,0.1697110684,0.2,tx,tx2021orfg,2021-10-03T05:22:45.040Z,"54 km NW of Toyah, Texas",earthquake,0.7757980321,1.056822548,0.2,26,reviewed,tx,tx
2021-07-28T10:45:44.194Z,31.67738673,-104.4172691,7.211303711,2.5,ml,29,69,0.07172625876,0.3,tx,tx2021oqvy,2021-10-03T05:22:40.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9314324257999999,1.155353437,0.1,17,reviewed,tx,tx
2021-07-28T04:16:21.687Z,31.67234222,-104.4156078,7.005639647999999,2.9,ml,32,69,0.07269900067,0.3,tx,tx2021oqjc,2021-10-03T05:22:37.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9746474678,1.291021448,0.2,19,reviewed,tx,tx
2021-07-26T11:28:51.955Z,31.69385695,-104.3191553,7.494091797,2.6,ml,34,66,0.08178446564,0.2,tx,tx2021ongj,2021-10-03T05:22:12.040Z,"53 km S of Whites City, New Mexico",earthquake,0.7199134379999999,1.14164592,0.2,23,reviewed,tx,tx
2021-07-24T17:24:39.389Z,31.67151157,-104.4021423,7.622631836000001,2.6,ml,34,69,0.08413272652,0.3,tx,tx2021okbc,2021-10-03T05:21:44.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9166893461999999,1.206040026,0.1,24,reviewed,tx,tx
2021-07-24T07:14:35.224Z,31.61083509,-103.9817198,7.288427734,2.5,ml,8,115,0.07651836567,0.2,tx,tx2021ojgz,2021-10-03T05:21:38.040Z,"37 km NNW of Toyah, Texas",earthquake,1.459312864,2.473080358,0.1,7,reviewed,tx,tx
2021-07-23T03:31:44.761Z,31.66749355,-104.3838042,7.005639647999999,2.7,ml,23,60,0.09972399086,0.2,tx,tx2021ohec,2021-10-03T05:21:18.040Z,"56 km S of Whites City, New Mexico",earthquake,0.9445524027,1.308442059,0.1,13,reviewed,tx,tx
2021-07-23T00:54:50.484Z,32.10296631,-102.0956793,8.779256185,2.8,ml,19,77,0.06601729789,0.1,tx,tx2021ogyy,2021-10-03T05:21:17.040Z,"11 km N of Midland, Texas",earthquake,0.7029081428000001,0.6993176004000001,0.2,9,reviewed,tx,tx
2021-07-22T21:21:20.695Z,31.65279589,-104.3067113,6.234399414,2.8,ml,33,59,0.121593367,0.3,tx,tx2021ogrx,2021-09-25T21:08:36.040Z,"58 km S of Whites City, New Mexico",earthquake,0.8263828574,1.250782976,0.2,19,reviewed,tx,tx
2021-07-21T12:31:14.449Z,31.60852126,-103.9865508,9.087988281,2.5,ml,9,113,0.07599985629,0.2,tx,tx2021oeey,2021-09-25T21:08:27.040Z,"37 km NNW of Toyah, Texas",earthquake,1.18336107,1.685281698,0.1,10,reviewed,tx,tx
2021-07-20T02:11:06.703Z,31.5894047,-104.5420472,6.157275391,2.8,ml,17,74,0.0867925894,0.2,tx,tx2021oboy,2021-09-25T21:08:16.040Z,"66 km NNE of Van Horn, Texas",earthquake,2.578897221,2.027097078,0.2,9,reviewed,tx,tx
2021-07-19T11:23:25.290Z,32.07124808,-103.7191823,7.828295898,4,ml,16,53,0.03776439644,0.1,tx,tx2021oalq,2021-09-25T21:08:12.040Z,"37 km ESE of Malaga, New Mexico",earthquake,0.7087281697999999,0.7314236989,0.2,11,reviewed,tx,tx
2021-07-18T20:40:06.732Z,31.65020423,-104.2348428,7.494091797,2.6,ml,18,65,0.1364643182,0.3,tx,tx2021nzin,2021-09-25T21:08:07.040Z,"56 km NW of Toyah, Texas",earthquake,1.264011008,1.82823594,0.2,10,reviewed,tx,tx
2021-07-17T22:03:37.591Z,31.60897927,-104.505672,8.419580078,2.7,ml,20,74,0.0598690412,0.3,tx,tx2021nxpt,2021-09-25T21:08:00.040Z,"64 km S of Whites City, New Mexico",earthquake,1.730980135,1.566925171,0.2,8,reviewed,tx,tx
2021-07-17T14:47:22.125Z,31.66596177,-104.3716793,6.671435547,2.5,ml,21,60,0.1100873074,0.2,tx,tx2021nxbj,2021-09-25T21:07:59.040Z,"56 km S of Whites City, New Mexico",earthquake,1.069790731,1.43090772,0.2,9,reviewed,tx,tx
2021-07-17T05:59:45.999Z,31.36036538,-103.0752292,3.715014648,2.6,ml,33,53,0.02161274679,0.2,tx,tx2021nwjy,2021-09-25T21:07:56.040Z,"13 km N of Coyanosa, Texas",earthquake,0.6803639662999998,0.6609176963,0.2,17,reviewed,tx,tx
2021-07-17T03:57:54.790Z,31.36774275,-103.0816299,4.126342773,3.1,ml,33,68,0.03078110706,0.2,tx,tx2021nwfy,2021-09-25T21:07:55.040Z,"13 km N of Coyanosa, Texas",earthquake,0.5427481959,0.9460604108,0.2,22,reviewed,tx,tx
2021-07-16T12:51:41.763Z,32.39593506,-102.1385528,5.306681315,2.8,ml,21,57,0.2674615099,0.2,tx,tx2021nvcb,2021-09-25T21:07:49.040Z,"38 km ENE of McKinney Acres, Texas",earthquake,0.8493589202000001,2.276807357,0.1,13,reviewed,tx,tx
2021-07-15T18:50:19.579Z,31.67976971,-104.4043704,6.080151367,2.6,ml,33,56,0.08293744769,0.3,tx,tx2021ntsk,2021-09-17T22:50:53.040Z,"55 km S of Whites City, New Mexico",earthquake,1.112344375,1.081871419,0.1,13,reviewed,tx,tx
2021-07-15T11:09:44.368Z,31.69459511,-104.3108154,6.337231444999999,2.5,ml,34,52,0.08003975535,0.3,tx,tx2021ntdf,2021-09-17T22:50:38.040Z,"53 km S of Whites City, New Mexico",earthquake,0.8688191809,0.9719007179,0.1,13,reviewed,tx,tx
2021-07-13T18:56:29.329Z,31.67900268,-104.3437985,7.596923828000001,2.5,ml,18,61,0.1018671948,0.2,tx,tx2021nqbo,2021-09-17T22:50:14.040Z,"55 km S of Whites City, New Mexico",earthquake,0.924474232,1.2723108080000003,0.1,6,reviewed,tx,tx
2021-07-13T12:40:29.830Z,31.70743606,-104.1375173,7.622631836000001,2.5,ml,30,56,0.09449331109,0.3,tx,tx2021nppe,2021-09-17T22:50:10.040Z,"51 km W of Mentone, Texas",earthquake,0.6992192134000002,1.12590991,0.1,10,reviewed,tx,tx
2021-07-12T13:48:10.702Z,32.11395264,-102.1278344,7.752156576,2.7,ml,18,64,0.03666232251,0.1,tx,tx2021nnvx,2021-09-17T22:49:52.040Z,"13 km NNW of Midland, Texas",earthquake,0.5707410585,1.000798645,0.1,6,reviewed,tx,tx
2021-07-11T21:57:36.743Z,31.64682565,-104.2216333,6.645727539,2.5,ml,32,56,0.1444934427,0.2,tx,tx2021nmqn,2021-09-17T22:49:43.040Z,"54 km NW of Toyah, Texas",earthquake,0.895333106,1.352973467,0.1,14,reviewed,tx,tx
2021-07-10T17:55:44.692Z,31.65767907,-104.2112149,7.082763671999999,2.9,ml,31,55,0.1396785305,0.3,tx,tx2021nknb,2021-09-17T22:49:25.040Z,"54 km NW of Toyah, Texas",earthquake,1.16355152,1.659302758,0.1,14,reviewed,tx,tx
2021-07-09T23:35:52.101Z,31.66704077,-104.345851,7.288427734,2.8,ml,27,59,0.11372262,0.2,tx,tx2021njcu,2021-09-17T22:49:09.040Z,"56 km S of Whites City, New Mexico",earthquake,1.2655224389999997,1.531512618,0.1,13,reviewed,tx,tx
2021-07-09T02:02:33.843Z,31.71811357,-104.5390952,6.054443359000001,2.7,ml,27,83,0.04076897821,0.3,tx,tx2021nhmd,2021-09-17T22:48:32.040Z,"53 km SSW of Whites City, New Mexico",earthquake,2.072616067,1.1818401709999997,0.1,13,reviewed,tx,tx
2021-07-09T01:09:09.307Z,31.67517052,-104.404867,7.314135742,3.4,ml,33,56,0.08202225885,0.3,tx,tx2021nhkj,2021-09-17T22:48:26.040Z,"55 km S of Whites City, New Mexico",earthquake,1.08203309,1.298330902,0.1,16,reviewed,tx,tx
2021-07-08T20:46:35.857Z,31.6495,-104.3346,5,2.5,ml,,60,0.143,0.48,us,us6000etat,2021-09-10T20:08:35.040Z,"58 km S of Whites City, New Mexico",earthquake,3.6,2,0.045,64,reviewed,us,us
2021-07-08T19:27:09.328Z,31.64657789,-104.2251296,6.979931641,2.8,ml,25,56,0.1433365565,0.3,tx,tx2021ngzc,2021-09-10T20:08:35.040Z,"55 km NW of Toyah, Texas",earthquake,1.315804877,2.188528818,0.1,10,reviewed,tx,tx
2021-07-07T13:05:31.428Z,31.6004616,-104.2549233,7.288427734,3.1,ml,23,58,0.1783942199,0.2,tx,tx2021nera,2021-09-10T20:08:37.040Z,"54 km NW of Toyah, Texas",earthquake,1.05839915,1.793548618,0.1,12,reviewed,tx,tx
2021-07-07T04:13:36.742Z,31.66659586,-104.4158241,6.671435547,2.9,ml,28,63,0.07244771162,0.3,tx,tx2021ndzl,2021-09-10T20:08:37.040Z,"56 km S of Whites City, New Mexico",earthquake,1.324447475,1.41812954,0.1,14,reviewed,tx,tx
2021-07-06T06:22:33.577Z,31.611815,-104.4949413,6.979931641,2.5,ml,20,74,0.0570988278,0.3,tx,tx2021ncif,2021-09-10T20:08:36.040Z,"63 km S of Whites City, New Mexico",earthquake,2.399801339,1.682345566,0.1,9,reviewed,tx,tx
2021-07-04T18:40:25.859Z,31.60594878,-104.5422212,7.185595703,2.6,ml,14,75,0.07203060497,0.3,tx,tx2021mzpn,2021-09-10T20:08:36.040Z,"65 km SSW of Whites City, New Mexico",earthquake,1.911300037,1.765232786,0.1,8,reviewed,tx,tx
2021-06-30T22:36:25.188Z,31.65826066,-104.3153668,6.542895508,3.1,ml,35,59,0.116641776,0.3,tx,tx2021msph,2021-09-09T22:06:19.040Z,"57 km S of Whites City, New Mexico",earthquake,0.8968632199,1.221231233,0.2,20,reviewed,tx,tx
2021-06-30T20:19:30.867Z,31.66170587,-104.3156638,6.362939453,2.9,ml,18,68,0.1132359546,0.2,tx,tx2021msku,2021-09-09T22:06:15.040Z,"57 km S of Whites City, New Mexico",earthquake,1.068941768,1.584909253,0.2,9,reviewed,tx,tx
2021-06-30T13:21:14.086Z,31.6843548,-104.4060271,6.131567383,3,ml,22,68,0.08229253288,0.2,tx,tx2021mrwz,2021-09-09T22:06:09.040Z,"54 km S of Whites City, New Mexico",earthquake,1.11974463,1.267615944,0.2,10,reviewed,tx,tx
2021-06-30T13:19:56.717Z,31.67426897,-104.4021672,6.285815430000001,3,ml,29,57,0.0842513393,0.2,tx,tx2021mrwy,2021-09-09T22:06:09.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9553552791,1.244108185,0.1,19,reviewed,tx,tx
2021-06-28T23:23:49.041Z,31.58507716,-103.9119582,8.496704102000002,2.5,ml,14,78,0.06437802707,0.2,tx,tx2021mozw,2021-09-09T22:05:43.040Z,"32 km NNW of Toyah, Texas",earthquake,0.8462681216,1.18367791,0.2,6,reviewed,tx,tx
2021-06-28T08:48:54.768Z,31.68364602,-104.4089818,6.414355469,2.6,ml,23,50,0.07968494171,0.3,tx,tx2021mnwz,2021-09-09T22:05:34.040Z,"54 km S of Whites City, New Mexico",earthquake,1.104769609,1.18355024,0.2,13,reviewed,tx,tx
2021-06-28T08:01:15.323Z,32.42340088,-102.0742426,10.73563639,2.7,ml,22,70,0.2307941765,0.1,tx,tx2021mnvk,2021-09-09T22:05:34.040Z,"35 km WSW of Ackerly, Texas",earthquake,0.6435323959,1.416711455,0.2,12,reviewed,tx,tx
2021-06-27T23:18:09.424Z,31.59951329,-104.0002258,7.93112793,3,ml,16,89,0.07936768295,0.1,tx,tx2021mnee,2021-09-09T22:05:29.040Z,"37 km NNW of Toyah, Texas",earthquake,0.9362464482,1.118528043,0.1,13,reviewed,tx,tx
2021-06-27T20:54:25.511Z,31.65361885,-104.5588697,8.625244141,2.5,ml,17,79,0.05175954747,0.3,tx,tx2021mmzl,2021-09-09T22:05:27.040Z,"60 km SSW of Whites City, New Mexico",earthquake,1.833867695,1.177717994,0.2,6,reviewed,tx,tx
2021-06-26T23:19:27.117Z,31.60652495,-103.9642178,9.21652832,2.6,ml,10,109,0.1050006448,0.1,tx,tx2021mlis,2021-09-09T22:05:14.040Z,"36 km NNW of Toyah, Texas",earthquake,1.011656862,1.336520914,0.1,6,reviewed,tx,tx
2021-06-26T12:02:09.839Z,31.60238361,-103.9658135,9.21652832,2.6,ml,16,89,0.1011947325,0.2,tx,tx2021mkmj,2021-09-09T22:05:08.040Z,"35 km NNW of Toyah, Texas",earthquake,0.9888469322999999,1.006763519,0.2,8,reviewed,tx,tx
2021-06-26T03:23:58.051Z,31.68126683,-104.3860794,6.285815430000001,3.3,ml,29,53,0.09859114326,0.3,tx,tx2021mjvg,2021-09-09T22:05:01.040Z,"54 km S of Whites City, New Mexico",earthquake,0.868604104,1.283655004,0.2,18,reviewed,tx,tx
2021-06-25T23:25:28.124Z,31.60365248,-104.2597883,7.031347656,3.3,ml,27,59,0.1743880728,0.2,tx,tx2021mjnk,2021-09-09T22:04:58.040Z,"54 km NW of Toyah, Texas",earthquake,1.136009064,1.496621171,0.2,16,reviewed,tx,tx
2021-06-25T10:18:25.700Z,31.67398897,-104.3741717,6.080151367,3.2,ml,48,57,0.1080611971,0.3,tx,tx2021minl,2021-09-09T22:04:52.040Z,"55 km S of Whites City, New Mexico",earthquake,0.873662632,1.055013135,0.2,25,reviewed,tx,tx
2021-06-25T09:37:11.912Z,31.66549882,-104.3722136,6.620019531,3.1,ml,34,66,0.1096443895,0.2,tx,tx2021mimc,2021-09-09T22:04:51.040Z,"56 km S of Whites City, New Mexico",earthquake,1.017618124,1.486618916,0.2,24,reviewed,tx,tx
2021-06-25T09:30:15.264Z,31.66389879,-104.370854,6.131567383,4.4,ml,60,61,0.1108604827,0.3,tx,tx2021milw,2021-09-09T22:04:51.040Z,"56 km S of Whites City, New Mexico",earthquake,0.9135507022,0.9499785360000002,0.2,33,reviewed,tx,tx
2021-06-25T01:12:51.602Z,31.60411828,-103.9975579,7.314135742,2.9,ml,22,52,0.08445039649,0.2,tx,tx2021mhvl,2021-09-09T22:04:44.040Z,"37 km NNW of Toyah, Texas",earthquake,0.8915589031,1.119897635,0.2,12,reviewed,tx,tx
2021-06-24T22:59:38.812Z,31.59562301,-104.2573077,6.131567383,3,ml,36,59,0.1826939616,0.2,tx,tx2021mhrb,2021-08-27T18:59:00.040Z,"53 km NW of Toyah, Texas",earthquake,1.109334931,1.332133377,0.2,20,reviewed,tx,tx
2021-06-24T19:53:37.288Z,31.67748136,-104.3669345,6.105859375,3.6,ml,44,55,0.1117188879,0.3,tx,tx2021mhkx,2021-08-27T18:58:56.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8353406197,0.9972409291,0.2,23,reviewed,tx,tx
2021-06-24T19:48:38.527Z,31.66967206,-104.3663286,6.671435547,2.8,ml,32,69,0.1146201419,0.3,tx,tx2021mhkt,2021-08-27T18:58:55.040Z,"56 km S of Whites City, New Mexico",earthquake,0.9303013652999998,1.216724114,0.1,20,reviewed,tx,tx
2021-06-24T14:36:48.801Z,31.60871414,-103.9975794,7.622631836000001,3.3,ml,24,52,0.08825850896,0.2,tx,tx2021mhak,2021-08-27T18:58:51.040Z,"37 km NNW of Toyah, Texas",earthquake,0.8524662969,1.168055076,0.1,14,reviewed,tx,tx
2021-06-23T19:49:04.349Z,31.66538245,-104.3156936,7.391259766,3.1,ml,23,58,0.1095777834,0.2,tx,tx2021mfpg,2021-08-27T18:58:42.040Z,"56 km S of Whites City, New Mexico",earthquake,1.16855752,1.631548028,0.1,10,reviewed,tx,tx
2021-06-23T17:30:33.168Z,31.6776183,-104.4170021,7.288427734,2.5,ml,17,54,0.07198085894,0.3,tx,tx2021mfkr,2021-08-27T18:58:40.040Z,"55 km S of Whites City, New Mexico",earthquake,1.09176283,1.322210143,0.1,8,reviewed,tx,tx
